,name,count
973,autogpts.autogpt.autogpt.processing.text.split_text-list.__setitem__,86
974,autogpts.autogpt.autogpt.processing.text.split_text-tuple.__getitem__,86
975,autogpts.autogpt.autogpt.processing.text.split_text-list.pop,86
976,autogpts.autogpt.autogpt.processing.text.split_text-list.__getitem__,86
977,autogpts.autogpt.autogpt.processing.text.split_text-list.append,86
978,autogpts.autogpt.autogpt.processing.text.split_text-slice.__init__,86
979,autogpts.autogpt.autogpt.processing.text.split_text-int.__ge__,86
980,autogpts.autogpt.autogpt.processing.text.split_text-list.__iadd__,86
981,autogpts.autogpt.autogpt.processing.text.chunk_content-int.__truediv__,86
982,autogpts.autogpt.autogpt.processing.text.chunk_content-int.__sub__,86
983,autogpts.autogpt.autogpt.processing.text.chunk_content-int.__add__,86
984,autogpts.autogpt.autogpt.processing.text.batch-int.__sub__,86
985,autogpts.autogpt.autogpt.processing.text.batch-BaseException.__init__,86
986,autogpts.autogpt.autogpt.processing.text.batch-int.__lt__,86
987,autogpts.autogpt.autogpt.processing.text.batch-range.__init__,86
988,autogpts.autogpt.autogpt.processing.text.batch-int.__add__,86
989,autogpts.autogpt.autogpt.processing.text.batch-slice.__init__,86
990,autogpts.autogpt.autogpt.processing.html.extract_hyperlinks-bs4.element.Tag.find_all,86
991,autogpts.autogpt.autogpt.plugins.write_dict_to_json_file-io.TextIOWrapper.__enter__,86
992,autogpts.autogpt.autogpt.plugins.scan_plugins-str.split,86
993,autogpts.autogpt.autogpt.plugins.scan_plugins-zipimport.zipimporter.__init__,86
994,autogpts.autogpt.autogpt.plugins.scan_plugins-dict.__getitem__,86
995,autogpts.autogpt.autogpt.plugins.scan_plugins-pathlib.Path.__new__,86
996,autogpts.autogpt.autogpt.plugins.scan_plugins-pathlib.PurePath.parent,86
997,autogpts.autogpt.autogpt.plugins.scan_plugins-pathlib.Path.glob,86
998,autogpts.autogpt.autogpt.plugins.scan_plugins-os.DirEntry.path,86
999,autogpts.autogpt.autogpt.plugins.scan_plugins-dict.keys,86
1000,autogpts.autogpt.autogpt.plugins.scan_plugins-list.append,86
1001,autogpts.autogpt.autogpt.plugins.scan_plugins-object.__repr__,86
1002,autogpts.autogpt.autogpt.plugins.scan_plugins-str.join,86
1003,autogpts.autogpt.autogpt.plugins.scan_plugins-str.startswith,86
1004,autogpts.autogpt.autogpt.plugins.scan_plugins-typing.Generator.__next__,86
1005,autogpts.autogpt.autogpt.plugins.scan_plugins-os.DirEntry.is_dir,86
1006,autogpts.autogpt.autogpt.plugins.scan_plugins-dict.items,86
1007,autogpts.autogpt.autogpt.plugins.scan_plugins-list.__getitem__,86
1008,autogpts.autogpt.autogpt.plugins.scan_plugins-zipimport.zipimporter.load_module,86
1009,autogpts.autogpt.autogpt.plugins.plugins_config.PluginsConfig.load_config-object.__init__,86
1010,autogpts.autogpt.autogpt.plugins.plugins_config.PluginsConfig.load_config-autogpts.autogpt.autogpt.plugins.plugins_config.PluginsConfig.deserialize_config_file,86
1011,autogpts.autogpt.autogpt.plugins.plugins_config.PluginsConfig.deserialize_config_file-BaseException.__init__,86
1012,autogpts.autogpt.autogpt.plugins.plugins_config.PluginsConfig.deserialize_config_file-dict.__setitem__,86
1013,autogpts.autogpt.autogpt.plugins.plugins_config.PluginsConfig.deserialize_config_file-io.TextIOWrapper.__enter__,86
1014,autogpts.autogpt.autogpt.plugins.plugins_config.PluginsConfig.deserialize_config_file-pathlib.Path.is_file,86
1015,autogpts.autogpt.autogpt.plugins.plugins_config.PluginsConfig.deserialize_config_file-dict.get,86
1016,autogpts.autogpt.autogpt.plugins.plugins_config.PluginsConfig.deserialize_config_file-autogpts.autogpt.autogpt.plugins.plugins_config.PluginsConfig.create_empty_plugins_config,86
1017,autogpts.autogpt.autogpt.plugins.plugins_config.PluginsConfig.create_empty_plugins_config-dict.__setitem__,86
1018,autogpts.autogpt.autogpt.plugins.plugins_config.PluginsConfig.create_empty_plugins_config-io.TextIOWrapper.__enter__,86
1019,autogpts.autogpt.autogpt.plugins.plugins_config.PluginsConfig.create_empty_plugins_config-io.TextIOBase.write,86
1020,autogpts.autogpt.autogpt.plugins.instantiate_openai_plugin_clients-dict.__setitem__,86
1021,autogpts.autogpt.autogpt.plugins.instantiate_openai_plugin_clients-dict.items,86
1022,autogpts.autogpt.autogpt.plugins.inspect_zip_for_modules-str.startswith,86
1023,autogpts.autogpt.autogpt.plugins.inspect_zip_for_modules-list.append,86
1024,autogpts.autogpt.autogpt.plugins.inspect_zip_for_modules-str.endswith,86
1025,autogpts.autogpt.autogpt.plugins.inspect_zip_for_modules-zipfile.ZipFile.__enter__,86
1026,autogpts.autogpt.autogpt.plugins.inspect_zip_for_modules-zipfile.ZipFile.__init__,86
1027,autogpts.autogpt.autogpt.plugins.inspect_zip_for_modules-int.__eq__,86
1028,autogpts.autogpt.autogpt.plugins.inspect_zip_for_modules-zipfile.ZipFile.namelist,86
1029,autogpts.autogpt.autogpt.plugins.initialize_openai_plugins-dict.items,86
1030,autogpts.autogpt.autogpt.plugins.initialize_openai_plugins-pathlib.Path.cwd,86
1031,autogpts.autogpt.autogpt.plugins.initialize_openai_plugins-urllib.parse._NetlocResultMixinBase.hostname,86
1032,autogpts.autogpt.autogpt.plugins.fetch_openai_plugins_manifest_and_spec-dict.__setitem__,86
1033,autogpts.autogpt.autogpt.plugins.fetch_openai_plugins_manifest_and_spec-int.__eq__,86
1034,autogpts.autogpt.autogpt.plugins.fetch_openai_plugins_manifest_and_spec-requests.models.Response.json,86
1035,autogpts.autogpt.autogpt.models.context_item.FolderContextItem.source-object.__repr__,86
1036,autogpts.autogpt.autogpt.models.context_item.FolderContextItem.path-pathlib.PurePath.__truediv__,86
1037,autogpts.autogpt.autogpt.models.context_item.FolderContextItem.content-autogpts.autogpt.autogpt.models.context_item.FolderContextItem.path,86
1038,autogpts.autogpt.autogpt.models.context_item.FolderContextItem.content-typing.Generator.__next__,86
1039,autogpts.autogpt.autogpt.models.context_item.FolderContextItem.content-pathlib.Path.is_dir,86
1040,autogpts.autogpt.autogpt.models.context_item.FolderContextItem.content-str.join,86
1041,autogpts.autogpt.autogpt.models.context_item.FolderContextItem.content-pathlib.Path.iterdir,86
1042,autogpts.autogpt.autogpt.models.context_item.FolderContextItem.content-pathlib.PurePath.name,86
1043,autogpts.autogpt.autogpt.models.context_item.FolderContextItem.content-list.sort,86
1044,autogpts.autogpt.autogpt.models.context_item.FolderContextItem.__post_init__-pathlib.Path.exists,86
1045,autogpts.autogpt.autogpt.models.context_item.FolderContextItem.__post_init__-autogpts.autogpt.autogpt.models.context_item.FolderContextItem.path,86
1046,autogpts.autogpt.autogpt.models.context_item.FolderContextItem.__post_init__-pathlib.Path.is_dir,86
1047,autogpts.autogpt.autogpt.models.context_item.FileContextItem.source-object.__repr__,86
1048,autogpts.autogpt.autogpt.models.context_item.FileContextItem.file_path-pathlib.PurePath.__truediv__,86
1049,autogpts.autogpt.autogpt.models.context_item.FileContextItem.content-autogpts.autogpt.autogpt.models.context_item.FileContextItem.file_path,86
1050,autogpts.autogpt.autogpt.models.command_registry.CommandRegistry.with_command_modules-autogpts.autogpt.autogpt.models.command_registry.CommandRegistry.unregister,86
1051,autogpts.autogpt.autogpt.models.command_registry.CommandRegistry.with_command_modules-autogpts.autogpt.autogpt.models.command_registry.CommandRegistry.import_command_module,86
1052,autogpts.autogpt.autogpt.models.command_registry.CommandRegistry.with_command_modules-autogpts.autogpt.autogpt.models.command_registry.CommandRegistry.__init__,86
1053,autogpts.autogpt.autogpt.models.command_registry.CommandRegistry.unregister-BaseException.__init__,86
1054,autogpts.autogpt.autogpt.models.command_registry.CommandRegistry.reload_commands-autogpts.autogpt.autogpt.models.command_registry.CommandRegistry._reload_module,86
1055,autogpts.autogpt.autogpt.models.command_registry.CommandRegistry.reload_commands-autogpts.autogpt.autogpt.models.command_registry.CommandRegistry._import_module,86
1056,autogpts.autogpt.autogpt.models.command_registry.CommandRegistry.register_module_category-list.append,86
1057,autogpts.autogpt.autogpt.models.command_registry.CommandRegistry.register_module_category-BaseException.__init__,86
1058,autogpts.autogpt.autogpt.models.command_registry.CommandRegistry.register_module_category-dict.__setitem__,86
1059,autogpts.autogpt.autogpt.models.command_registry.CommandRegistry.register_module_category-dict.__getitem__,86
1060,autogpts.autogpt.autogpt.models.command_registry.CommandRegistry.register_module_category-autogpts.autogpt.autogpt.models.command_registry.CommandRegistry.CommandCategory.__init__,86
1061,autogpts.autogpt.autogpt.models.command_registry.CommandRegistry.register_module_category-list.__contains__,86
1062,autogpts.autogpt.autogpt.models.command_registry.CommandRegistry.register_module_category-typing.Mapping.__contains__,86
1063,autogpts.autogpt.autogpt.models.command_registry.CommandRegistry.import_command_module-autogpts.autogpt.autogpt.models.command_registry.CommandRegistry.register,86
1064,autogpts.autogpt.autogpt.models.command_registry.CommandRegistry.import_command_module-autogpts.autogpt.autogpt.models.command_registry.CommandRegistry.register_module_category,86
1065,autogpts.autogpt.autogpt.models.command_registry.CommandRegistry.call-autogpts.autogpt.autogpt.models.command_registry.CommandRegistry.get_command,86
1066,autogpts.autogpt.autogpt.models.command_registry.CommandRegistry.call-BaseException.__init__,86
1067,autogpts.autogpt.autogpt.models.command.Command.__str__-str.rstrip,86
1068,autogpts.autogpt.autogpt.models.command.Command.__str__-str.join,86
1069,autogpts.autogpt.autogpt.models.command.Command.__call__-BaseException.__init__,86
1070,autogpts.autogpt.autogpt.models.base_open_ai_plugin.BaseOpenAIPlugin.__init__-dict.__getitem__,86
1071,autogpts.autogpt.autogpt.memory.vector.utils.get_embedding-contextlib.suppress.__init__,86
1072,autogpts.autogpt.autogpt.memory.vector.utils.get_embedding-dict.__getitem__,86
1073,autogpts.autogpt.autogpt.memory.vector.utils.get_embedding-str.__add__,86
1074,autogpts.autogpt.autogpt.memory.vector.utils.get_embedding-typing.MutableMapping.update,86
1075,autogpts.autogpt.autogpt.memory.vector.utils.get_embedding-contextlib.AbstractContextManager.__enter__,86
1076,autogpts.autogpt.autogpt.memory.vector.utils.get_embedding-str.replace,86
1077,autogpts.autogpt.autogpt.memory.vector.providers.json_file.JSONFileMemory.save_index-pathlib.Path.open,86
1078,autogpts.autogpt.autogpt.memory.vector.providers.json_file.JSONFileMemory.save_index-io.BufferedWriter.write,86
1079,autogpts.autogpt.autogpt.memory.vector.providers.json_file.JSONFileMemory.save_index-io.BufferedWriter.__enter__,86
1080,autogpts.autogpt.autogpt.memory.vector.providers.json_file.JSONFileMemory.load_index-pathlib.Path.open,86
1081,autogpts.autogpt.autogpt.memory.vector.providers.json_file.JSONFileMemory.load_index-list.append,86
1082,autogpts.autogpt.autogpt.memory.vector.providers.json_file.JSONFileMemory.load_index-io.TextIOWrapper.__enter__,86
1083,autogpts.autogpt.autogpt.memory.vector.providers.json_file.JSONFileMemory.load_index-pathlib.Path.is_file,86
1084,autogpts.autogpt.autogpt.memory.vector.providers.json_file.JSONFileMemory.load_index-io.TextIOBase.read,86
1085,autogpts.autogpt.autogpt.memory.vector.providers.json_file.JSONFileMemory.discard-typing.MutableSet.remove,86
1086,autogpts.autogpt.autogpt.memory.vector.providers.json_file.JSONFileMemory.clear-autogpts.autogpt.autogpt.memory.vector.providers.json_file.JSONFileMemory.save_index,86
1087,autogpts.autogpt.autogpt.memory.vector.providers.json_file.JSONFileMemory.clear-typing.MutableSequence.clear,86
1088,autogpts.autogpt.autogpt.memory.vector.providers.json_file.JSONFileMemory.add-autogpts.autogpt.autogpt.memory.vector.providers.json_file.JSONFileMemory.save_index,86
1089,autogpts.autogpt.autogpt.memory.vector.providers.json_file.JSONFileMemory.add-autogpts.autogpt.autogpt.memory.vector.memory_item.MemoryItem.dump,86
1090,autogpts.autogpt.autogpt.memory.vector.providers.json_file.JSONFileMemory.add-list.append,86
1091,autogpts.autogpt.autogpt.memory.vector.providers.json_file.JSONFileMemory.__init__-autogpts.autogpt.autogpt.memory.vector.providers.json_file.JSONFileMemory.save_index,86
1092,autogpts.autogpt.autogpt.memory.vector.providers.json_file.JSONFileMemory.__init__-autogpts.autogpt.autogpt.memory.vector.providers.json_file.JSONFileMemory.load_index,86
1093,autogpts.autogpt.autogpt.memory.vector.providers.json_file.JSONFileMemory.__contains__-list.__contains__,86
1094,autogpts.autogpt.autogpt.memory.vector.providers.base.VectorMemoryProvider.score_memories_for_relevance-autogpts.autogpt.autogpt.memory.vector.memory_item.MemoryItem.relevance_for,86
1095,autogpts.autogpt.autogpt.memory.vector.providers.base.VectorMemoryProvider.get_relevant-slice.__init__,86
1096,autogpts.autogpt.autogpt.memory.vector.providers.base.VectorMemoryProvider.get_relevant-autogpts.autogpt.autogpt.memory.vector.memory_item.MemoryItemRelevance.score,86
1097,autogpts.autogpt.autogpt.memory.vector.providers.base.VectorMemoryProvider.get_relevant-numpy.ndarray.__getitem__,86
1098,autogpts.autogpt.autogpt.memory.vector.providers.base.VectorMemoryProvider.get_relevant-int.__neg__,86
1099,autogpts.autogpt.autogpt.memory.vector.providers.base.VectorMemoryProvider.get_relevant-autogpts.autogpt.autogpt.memory.vector.providers.base.VectorMemoryProvider.score_memories_for_relevance,86
1100,autogpts.autogpt.autogpt.memory.vector.providers.base.VectorMemoryProvider.get_relevant-int.__lt__,86
1101,autogpts.autogpt.autogpt.memory.vector.providers.base.VectorMemoryProvider.get_relevant-typing.Sequence.__getitem__,86
1102,autogpts.autogpt.autogpt.memory.vector.providers.base.VectorMemoryProvider.get_relevant-autogpts.autogpt.autogpt.memory.vector.memory_item.MemoryItemRelevance.__str__,86
1103,autogpts.autogpt.autogpt.memory.vector.providers.base.VectorMemoryProvider.get-autogpts.autogpt.autogpt.memory.vector.providers.base.VectorMemoryProvider.get_relevant,86
1104,autogpts.autogpt.autogpt.memory.vector.providers.base.VectorMemoryProvider.get-typing.Sequence.__getitem__,86
1105,autogpts.autogpt.autogpt.memory.vector.memory_item.MemoryItemRelevance.of-autogpts.autogpt.autogpt.memory.vector.memory_item.MemoryItemRelevance.calculate_scores,86
1106,autogpts.autogpt.autogpt.memory.vector.memory_item.MemoryItem.relevance_for-autogpts.autogpt.autogpt.memory.vector.memory_item.MemoryItemRelevance.of,86
1107,autogpts.autogpt.autogpt.memory.vector.memory_item.MemoryItem.from_webpage-autogpts.autogpt.autogpt.memory.vector.memory_item.MemoryItem.from_text,86
1108,autogpts.autogpt.autogpt.memory.vector.memory_item.MemoryItem.from_text_file-autogpts.autogpt.autogpt.memory.vector.memory_item.MemoryItem.from_text,86
1109,autogpts.autogpt.autogpt.memory.vector.memory_item.MemoryItem.from_text-dict.__setitem__,86
1110,autogpts.autogpt.autogpt.memory.vector.memory_item.MemoryItem.from_text-list.__getitem__,86
1111,autogpts.autogpt.autogpt.memory.vector.memory_item.MemoryItem.from_text-str.__mul__,86
1112,autogpts.autogpt.autogpt.memory.vector.memory_item.MemoryItem.from_text-int.__eq__,86
1113,autogpts.autogpt.autogpt.memory.vector.memory_item.MemoryItem.from_text-str.join,86
1114,autogpts.autogpt.autogpt.memory.vector.memory_item.MemoryItem.from_text-object.__repr__,86
1115,autogpts.autogpt.autogpt.memory.vector.memory_item.MemoryItem.from_code_file-autogpts.autogpt.autogpt.memory.vector.memory_item.MemoryItem.from_text,86
1116,autogpts.autogpt.autogpt.memory.vector.memory_item.MemoryItem.from_ai_action-autogpts.autogpt.autogpt.memory.vector.memory_item.MemoryItem.from_text,86
1117,autogpts.autogpt.autogpt.memory.vector.memory_item.MemoryItem.from_ai_action-BaseException.__init__,86
1118,autogpts.autogpt.autogpt.memory.vector.memory_item.MemoryItem.__eq__-object.__eq__,86
1119,autogpts.autogpt.autogpt.memory.vector.memory_item.MemoryItem.__eq__-str.__eq__,86
1120,autogpts.autogpt.autogpt.memory.vector.memory_item.MemoryItem.__eq__-list.__getitem__,86
1121,autogpts.autogpt.autogpt.memory.vector.get_memory-autogpts.autogpt.autogpt.memory.vector.providers.json_file.JSONFileMemory.__init__,86
1122,autogpts.autogpt.autogpt.memory.vector.get_memory-autogpts.autogpt.autogpt.memory.vector.providers.no_memory.NoMemory.__init__,86
1123,autogpts.autogpt.autogpt.logs.log_cycle.LogCycleHandler.log_cycle-autogpts.autogpt.autogpt.logs.log_cycle.LogCycleHandler.create_nested_directory,86
1124,autogpts.autogpt.autogpt.logs.log_cycle.LogCycleHandler.log_cycle-io.TextIOWrapper.__enter__,86
1125,autogpts.autogpt.autogpt.logs.log_cycle.LogCycleHandler.log_cycle-int.__add__,86
1126,autogpts.autogpt.autogpt.logs.log_cycle.LogCycleHandler.log_cycle-pathlib.PurePath.__truediv__,86
1127,autogpts.autogpt.autogpt.logs.log_cycle.LogCycleHandler.log_cycle-str.__add__,86
1128,autogpts.autogpt.autogpt.logs.log_cycle.LogCycleHandler.log_cycle-io.TextIOBase.write,86
